month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2022-01,Depressive Disorders,Sex,Female,1908
2022-01,Depressive Disorders,Sex,Male,1486
2022-01,Depressive Disorders,Total,All,1707
2021-12,Depressive Disorders,Age,12-17 years,3250
2021-12,Depressive Disorders,Age,18-34 years,1544
2021-12,Depressive Disorders,Age,35-64 years,1821
2021-12,Depressive Disorders,Age,65+ years,1869
2021-12,Depressive Disorders,Age,All,1603
2021-12,Depressive Disorders,RaceEthnicity,AI/AN,2087
2021-12,Depressive Disorders,RaceEthnicity,All,1603
2021-12,Depressive Disorders,RaceEthnicity,Asian,945
2021-12,Depressive Disorders,RaceEthnicity,Black,1016
2021-12,Depressive Disorders,RaceEthnicity,Hispanic,1169
2021-12,Depressive Disorders,RaceEthnicity,Multiple/Other,1016
2021-12,Depressive Disorders,RaceEthnicity,NHOPI,1236
2021-12,Depressive Disorders,RaceEthnicity,White,2083
2021-12,Depressive Disorders,Sex,All,1603
2021-12,Depressive Disorders,Sex,Female,1803
2021-12,Depressive Disorders,Sex,Male,1395
2021-12,Depressive Disorders,Total,All,1603
2021-11,Depressive Disorders,Age,12-17 years,3874
2021-11,Depressive Disorders,Age,18-34 years,1830
2021-11,Depressive Disorders,Age,35-64 years,1950
2021-11,Depressive Disorders,Age,65+ years,1861
2021-11,Depressive Disorders,Age,All,1752
2021-11,Depressive Disorders,RaceEthnicity,AI/AN,2188
2021-11,Depressive Disorders,RaceEthnicity,All,1752
2021-11,Depressive Disorders,RaceEthnicity,Asian,1038
2021-11,Depressive Disorders,RaceEthnicity,Black,1185
2021-11,Depressive Disorders,RaceEthnicity,Hispanic,1339
2021-11,Depressive Disorders,RaceEthnicity,Multiple/Other,1153
2021-11,Depressive Disorders,RaceEthnicity,NHOPI,1057
2021-11,Depressive Disorders,RaceEthnicity,White,2190
2021-11,Depressive Disorders,Sex,All,1752
2021-11,Depressive Disorders,Sex,Female,2002
2021-11,Depressive Disorders,Sex,Male,1493
2021-11,Depressive Disorders,Total,All,1752
2021-10,Depressive Disorders,Age,12-17 years,3599
2021-10,Depressive Disorders,Age,18-34 years,1875
2021-10,Depressive Disorders,Age,35-64 years,2016
2021-10,Depressive Disorders,Age,65+ years,1909
2021-10,Depressive Disorders,Age,All,1798
2021-10,Depressive Disorders,RaceEthnicity,AI/AN,2197
2021-10,Depressive Disorders,RaceEthnicity,All,1798
2021-10,Depressive Disorders,RaceEthnicity,Asian,1086
2021-10,Depressive Disorders,RaceEthnicity,Black,1213
2021-10,Depressive Disorders,RaceEthnicity,Hispanic,1410
2021-10,Depressive Disorders,RaceEthnicity,Multiple/Other,1169
2021-10,Depressive Disorders,RaceEthnicity,NHOPI,1397
2021-10,Depressive Disorders,RaceEthnicity,White,2250
2021-10,Depressive Disorders,Sex,All,1798
2021-10,Depressive Disorders,Sex,Female,2065
2021-10,Depressive Disorders,Sex,Male,1521
2021-10,Depressive Disorders,Total,All,1798
2021-09,Depressive Disorders,Age,12-17 years,3109
2021-09,Depressive Disorders,Age,18-34 years,1795
2021-09,Depressive Disorders,Age,35-64 years,2034
2021-09,Depressive Disorders,Age,65+ years,2024
2021-09,Depressive Disorders,Age,All,1783
2021-09,Depressive Disorders,RaceEthnicity,AI/AN,2186
2021-09,Depressive Disorders,RaceEthnicity,All,1783
2021-09,Depressive Disorders,RaceEthnicity,Asian,1027
2021-09,Depressive Disorders,RaceEthnicity,Black,1148
2021-09,Depressive Disorders,RaceEthnicity,Hispanic,1342
2021-09,Depressive Disorders,RaceEthnicity,Multiple/Other,1138
2021-09,Depressive Disorders,RaceEthnicity,NHOPI,1356
2021-09,Depressive Disorders,RaceEthnicity,White,2275
2021-09,Depressive Disorders,Sex,All,1783
2021-09,Depressive Disorders,Sex,Female,2059
2021-09,Depressive Disorders,Sex,Male,1499
2021-09,Depressive Disorders,Total,All,1783
2021-08,Depressive Disorders,Age,12-17 years,2357
2021-08,Depressive Disorders,Age,18-34 years,1655
2021-08,Depressive Disorders,Age,35-64 years,1941
2021-08,Depressive Disorders,Age,65+ years,1990
2021-08,Depressive Disorders,Age,All,1669
2021-08,Depressive Disorders,RaceEthnicity,AI/AN,1960
2021-08,Depressive Disorders,RaceEthnicity,All,1669
2021-08,Depressive Disorders,RaceEthnicity,Asian,900
2021-08,Depressive Disorders,RaceEthnicity,Black,1064
2021-08,Depressive Disorders,RaceEthnicity,Hispanic,1237
2021-08,Depressive Disorders,RaceEthnicity,Multiple/Other,1198
2021-08,Depressive Disorders,RaceEthnicity,NHOPI,1129
2021-08,Depressive Disorders,RaceEthnicity,White,2139
2021-08,Depressive Disorders,Sex,All,1669
2021-08,Depressive Disorders,Sex,Female,1906
2021-08,Depressive Disorders,Sex,Male,1428
2021-08,Depressive Disorders,Total,All,1669
2021-07,Depressive Disorders,Age,12-17 years,2646
2021-07,Depressive Disorders,Age,18-34 years,1760
2021-07,Depressive Disorders,Age,35-64 years,2066
2021-07,Depressive Disorders,Age,65+ years,2041
2021-07,Depressive Disorders,Age,All,1776
2021-07,Depressive Disorders,RaceEthnicity,AI/AN,2250
2021-07,Depressive Disorders,RaceEthnicity,All,1776
2021-07,Depressive Disorders,RaceEthnicity,Asian,939
2021-07,Depressive Disorders,RaceEthnicity,Black,1142
2021-07,Depressive Disorders,RaceEthnicity,Hispanic,1330
2021-07,Depressive Disorders,RaceEthnicity,Multiple/Other,1326
2021-07,Depressive Disorders,RaceEthnicity,NHOPI,1266
2021-07,Depressive Disorders,RaceEthnicity,White,2252
2021-07,Depressive Disorders,Sex,All,1776
2021-07,Depressive Disorders,Sex,Female,2018
2021-07,Depressive Disorders,Sex,Male,1525
2021-07,Depressive Disorders,Total,All,1776
2021-06,Depressive Disorders,Age,12-17 years,3236
2021-06,Depressive Disorders,Age,18-34 years,1911
2021-06,Depressive Disorders,Age,35-64 years,2179
2021-06,Depressive Disorders,Age,65+ years,2106
2021-06,Depressive Disorders,Age,All,1904
2021-06,Depressive Disorders,RaceEthnicity,AI/AN,2270
2021-06,Depressive Disorders,RaceEthnicity,All,1904
2021-06,Depressive Disorders,RaceEthnicity,Asian,1082
2021-06,Depressive Disorders,RaceEthnicity,Black,1240
2021-06,Depressive Disorders,RaceEthnicity,Hispanic,1502
2021-06,Depressive Disorders,RaceEthnicity,Multiple/Other,1479
2021-06,Depressive Disorders,RaceEthnicity,NHOPI,1273
2021-06,Depressive Disorders,RaceEthnicity,White,2376
2021-06,Depressive Disorders,Sex,All,1904
2021-06,Depressive Disorders,Sex,Female,2167
2021-06,Depressive Disorders,Sex,Male,1635
2021-06,Depressive Disorders,Total,All,1904
2021-05,Depressive Disorders,Age,12-17 years,4212
2021-05,Depressive Disorders,Age,18-34 years,1975
2021-05,Depressive Disorders,Age,35-64 years,2215
2021-05,Depressive Disorders,Age,65+ years,2120
2021-05,Depressive Disorders,Age,All,1989
2021-05,Depressive Disorders,RaceEthnicity,AI/AN,2328
2021-05,Depressive Disorders,RaceEthnicity,All,1989
2021-05,Depressive Disorders,RaceEthnicity,Asian,1077
2021-05,Depressive Disorders,RaceEthnicity,Black,1288
2021-05,Depressive Disorders,RaceEthnicity,Hispanic,1576
2021-05,Depressive Disorders,RaceEthnicity,Multiple/Other,1506
2021-05,Depressive Disorders,RaceEthnicity,NHOPI,1389
2021-05,Depressive Disorders,RaceEthnicity,White,2481
2021-05,Depressive Disorders,Sex,All,1989
2021-05,Depressive Disorders,Sex,Female,2289
2021-05,Depressive Disorders,Sex,Male,1679
2021-05,Depressive Disorders,Total,All,1989
2021-04,Depressive Disorders,Age,12-17 years,4343
2021-04,Depressive Disorders,Age,18-34 years,1984
2021-04,Depressive Disorders,Age,35-64 years,2218
2021-04,Depressive Disorders,Age,65+ years,2156
2021-04,Depressive Disorders,Age,All,2031
2021-04,Depressive Disorders,RaceEthnicity,AI/AN,2348
2021-04,Depressive Disorders,RaceEthnicity,All,2031
2021-04,Depressive Disorders,RaceEthnicity,Asian,1178
2021-04,Depressive Disorders,RaceEthnicity,Black,1323
2021-04,Depressive Disorders,RaceEthnicity,Hispanic,1620
2021-04,Depressive Disorders,RaceEthnicity,Multiple/Other,1519
2021-04,Depressive Disorders,RaceEthnicity,NHOPI,1214
2021-04,Depressive Disorders,RaceEthnicity,White,2528
2021-04,Depressive Disorders,Sex,All,2031
2021-04,Depressive Disorders,Sex,Female,2336
2021-04,Depressive Disorders,Sex,Male,1713
2021-04,Depressive Disorders,Total,All,2031
2021-03,Depressive Disorders,Age,12-17 years,5028
2021-03,Depressive Disorders,Age,18-34 years,2183
2021-03,Depressive Disorders,Age,35-64 years,2403
2021-03,Depressive Disorders,Age,65+ years,2278
2021-03,Depressive Disorders,Age,All,2227
2021-03,Depressive Disorders,RaceEthnicity,AI/AN,2670
2021-03,Depressive Disorders,RaceEthnicity,All,2227
2021-03,Depressive Disorders,RaceEthnicity,Asian,1357
2021-03,Depressive Disorders,RaceEthnicity,Black,1457
2021-03,Depressive Disorders,RaceEthnicity,Hispanic,1839
2021-03,Depressive Disorders,RaceEthnicity,Multiple/Other,1633
2021-03,Depressive Disorders,RaceEthnicity,NHOPI,1610
2021-03,Depressive Disorders,RaceEthnicity,White,2756
2021-03,Depressive Disorders,Sex,All,2227
2021-03,Depressive Disorders,Sex,Female,2564
2021-03,Depressive Disorders,Sex,Male,1880
2021-03,Depressive Disorders,Total,All,2227
2021-02,Depressive Disorders,Age,12-17 years,5405
2021-02,Depressive Disorders,Age,18-34 years,2330
2021-02,Depressive Disorders,Age,35-64 years,2465
2021-02,Depressive Disorders,Age,65+ years,2311
2021-02,Depressive Disorders,Age,All,2328
2021-02,Depressive Disorders,RaceEthnicity,AI/AN,2929
2021-02,Depressive Disorders,RaceEthnicity,All,2328
2021-02,Depressive Disorders,RaceEthnicity,Asian,1312
2021-02,Depressive Disorders,RaceEthnicity,Black,1554
2021-02,Depressive Disorders,RaceEthnicity,Hispanic,1964
2021-02,Depressive Disorders,RaceEthnicity,Multiple/Other,1668
2021-02,Depressive Disorders,RaceEthnicity,NHOPI,1910
2021-02,Depressive Disorders,RaceEthnicity,White,2862
2021-02,Depressive Disorders,Sex,All,2328
2021-02,Depressive Disorders,Sex,Female,2659
2021-02,Depressive Disorders,Sex,Male,1980
2021-02,Depressive Disorders,Total,All,2328
2021-01,Depressive Disorders,Age,12-17 years,4812
2021-01,Depressive Disorders,Age,18-34 years,2162
2021-01,Depressive Disorders,Age,35-64 years,2435
2021-01,Depressive Disorders,Age,65+ years,2343
2021-01,Depressive Disorders,Age,All,2261
2021-01,Depressive Disorders,RaceEthnicity,AI/AN,2882
2021-01,Depressive Disorders,RaceEthnicity,All,2261
2021-01,Depressive Disorders,RaceEthnicity,Asian,1368
2021-01,Depressive Disorders,RaceEthnicity,Black,1521
2021-01,Depressive Disorders,RaceEthnicity,Hispanic,1937
2021-01,Depressive Disorders,RaceEthnicity,Multiple/Other,1706
2021-01,Depressive Disorders,RaceEthnicity,NHOPI,1615
2021-01,Depressive Disorders,RaceEthnicity,White,2821
2021-01,Depressive Disorders,Sex,All,2261
2021-01,Depressive Disorders,Sex,Female,2572
2021-01,Depressive Disorders,Sex,Male,1929
2021-01,Depressive Disorders,Total,All,2261
2020-12,Depressive Disorders,Age,12-17 years,4524
2020-12,Depressive Disorders,Age,18-34 years,2187
2020-12,Depressive Disorders,Age,35-64 years,2457
2020-12,Depressive Disorders,Age,65+ years,2358
2020-12,Depressive Disorders,Age,All,2268
2020-12,Depressive Disorders,RaceEthnicity,AI/AN,2864
2020-12,Depressive Disorders,RaceEthnicity,All,2268
2020-12,Depressive Disorders,RaceEthnicity,Asian,1330
2020-12,Depressive Disorders,RaceEthnicity,Black,1581
2020-12,Depressive Disorders,RaceEthnicity,Hispanic,1901
2020-12,Depressive Disorders,RaceEthnicity,Multiple/Other,1725
2020-12,Depressive Disorders,RaceEthnicity,NHOPI,1759
2020-12,Depressive Disorders,RaceEthnicity,White,2840
2020-12,Depressive Disorders,Sex,All,2268
2020-12,Depressive Disorders,Sex,Female,2589
2020-12,Depressive Disorders,Sex,Male,1916
2020-12,Depressive Disorders,Total,All,2268
2020-11,Depressive Disorders,Age,12-17 years,4590
2020-11,Depressive Disorders,Age,18-34 years,2231
2020-11,Depressive Disorders,Age,35-64 years,2559
2020-11,Depressive Disorders,Age,65+ years,2416
2020-11,Depressive Disorders,Age,All,2332
2020-11,Depressive Disorders,RaceEthnicity,AI/AN,2830
2020-11,Depressive Disorders,RaceEthnicity,All,2332
2020-11,Depressive Disorders,RaceEthnicity,Asian,1427
2020-11,Depressive Disorders,RaceEthnicity,Black,1591
2020-11,Depressive Disorders,RaceEthnicity,Hispanic,1919
2020-11,Depressive Disorders,RaceEthnicity,Multiple/Other,1832
2020-11,Depressive Disorders,RaceEthnicity,NHOPI,1777
2020-11,Depressive Disorders,RaceEthnicity,White,2936
2020-11,Depressive Disorders,Sex,All,2332
2020-11,Depressive Disorders,Sex,Female,2678
2020-11,Depressive Disorders,Sex,Male,1947
2020-11,Depressive Disorders,Total,All,2332
2020-10,Depressive Disorders,Age,12-17 years,4504
2020-10,Depressive Disorders,Age,18-34 years,2396
2020-10,Depressive Disorders,Age,35-64 years,2773
2020-10,Depressive Disorders,Age,65+ years,2508
2020-10,Depressive Disorders,Age,All,2478
2020-10,Depressive Disorders,RaceEthnicity,AI/AN,2937
2020-10,Depressive Disorders,RaceEthnicity,All,2478
2020-10,Depressive Disorders,RaceEthnicity,Asian,1498
2020-10,Depressive Disorders,RaceEthnicity,Black,1741
2020-10,Depressive Disorders,RaceEthnicity,Hispanic,2051
2020-10,Depressive Disorders,RaceEthnicity,Multiple/Other,1867
2020-10,Depressive Disorders,RaceEthnicity,NHOPI,1825
2020-10,Depressive Disorders,RaceEthnicity,White,3135
2020-10,Depressive Disorders,Sex,All,2478
2020-10,Depressive Disorders,Sex,Female,2864
2020-10,Depressive Disorders,Sex,Male,2052
2020-10,Depressive Disorders,Total,All,2478
2020-09,Depressive Disorders,Age,12-17 years,4173
2020-09,Depressive Disorders,Age,18-34 years,2459
2020-09,Depressive Disorders,Age,35-64 years,2896
2020-09,Depressive Disorders,Age,65+ years,2606
2020-09,Depressive Disorders,Age,All,2546
2020-09,Depressive Disorders,RaceEthnicity,AI/AN,2805
2020-09,Depressive Disorders,RaceEthnicity,All,2546
2020-09,Depressive Disorders,RaceEthnicity,Asian,1504
2020-09,Depressive Disorders,RaceEthnicity,Black,1804
2020-09,Depressive Disorders,RaceEthnicity,Hispanic,2118
2020-09,Depressive Disorders,RaceEthnicity,Multiple/Other,1881
2020-09,Depressive Disorders,RaceEthnicity,NHOPI,2027
2020-09,Depressive Disorders,RaceEthnicity,White,3218
2020-09,Depressive Disorders,Sex,All,2546
2020-09,Depressive Disorders,Sex,Female,2939
2020-09,Depressive Disorders,Sex,Male,2117
2020-09,Depressive Disorders,Total,All,2546
2020-08,Depressive Disorders,Age,12-17 years,3473
2020-08,Depressive Disorders,Age,18-34 years,2431
2020-08,Depressive Disorders,Age,35-64 years,2904
2020-08,Depressive Disorders,Age,65+ years,2658
2020-08,Depressive Disorders,Age,All,2525
2020-08,Depressive Disorders,RaceEthnicity,AI/AN,2541
2020-08,Depressive Disorders,RaceEthnicity,All,2525
2020-08,Depressive Disorders,RaceEthnicity,Asian,1374
2020-08,Depressive Disorders,RaceEthnicity,Black,1793
2020-08,Depressive Disorders,RaceEthnicity,Hispanic,2017
2020-08,Depressive Disorders,RaceEthnicity,Multiple/Other,1820
2020-08,Depressive Disorders,RaceEthnicity,NHOPI,1759
2020-08,Depressive Disorders,RaceEthnicity,White,3204
2020-08,Depressive Disorders,Sex,All,2525
2020-08,Depressive Disorders,Sex,Female,2915
2020-08,Depressive Disorders,Sex,Male,2104
2020-08,Depressive Disorders,Total,All,2525
2020-07,Depressive Disorders,Age,12-17 years,3280
2020-07,Depressive Disorders,Age,18-34 years,2344
2020-07,Depressive Disorders,Age,35-64 years,2816
2020-07,Depressive Disorders,Age,65+ years,2611
2020-07,Depressive Disorders,Age,All,2455
2020-07,Depressive Disorders,RaceEthnicity,AI/AN,2567
2020-07,Depressive Disorders,RaceEthnicity,All,2455
2020-07,Depressive Disorders,RaceEthnicity,Asian,1351
2020-07,Depressive Disorders,RaceEthnicity,Black,1727
2020-07,Depressive Disorders,RaceEthnicity,Hispanic,1863
2020-07,Depressive Disorders,RaceEthnicity,Multiple/Other,1753
2020-07,Depressive Disorders,RaceEthnicity,NHOPI,1574
2020-07,Depressive Disorders,RaceEthnicity,White,3148
2020-07,Depressive Disorders,Sex,All,2455
2020-07,Depressive Disorders,Sex,Female,2834
2020-07,Depressive Disorders,Sex,Male,2047
2020-07,Depressive Disorders,Total,All,2455
2020-06,Depressive Disorders,Age,12-17 years,3419
2020-06,Depressive Disorders,Age,18-34 years,2409
2020-06,Depressive Disorders,Age,35-64 years,2912
2020-06,Depressive Disorders,Age,65+ years,2622
2020-06,Depressive Disorders,Age,All,2521
2020-06,Depressive Disorders,RaceEthnicity,AI/AN,2711
2020-06,Depressive Disorders,RaceEthnicity,All,2521
2020-06,Depressive Disorders,RaceEthnicity,Asian,1390
2020-06,Depressive Disorders,RaceEthnicity,Black,1771
2020-06,Depressive Disorders,RaceEthnicity,Hispanic,1927
2020-06,Depressive Disorders,RaceEthnicity,Multiple/Other,1799
2020-06,Depressive Disorders,RaceEthnicity,NHOPI,1773
2020-06,Depressive Disorders,RaceEthnicity,White,3176
2020-06,Depressive Disorders,Sex,All,2521
2020-06,Depressive Disorders,Sex,Female,2904
2020-06,Depressive Disorders,Sex,Male,2117
2020-06,Depressive Disorders,Total,All,2521
2020-05,Depressive Disorders,Age,12-17 years,4185
2020-05,Depressive Disorders,Age,18-34 years,2595
2020-05,Depressive Disorders,Age,35-64 years,3038
2020-05,Depressive Disorders,Age,65+ years,2692
2020-05,Depressive Disorders,Age,All,2674
2020-05,Depressive Disorders,RaceEthnicity,AI/AN,2739
2020-05,Depressive Disorders,RaceEthnicity,All,2674
2020-05,Depressive Disorders,RaceEthnicity,Asian,1371
2020-05,Depressive Disorders,RaceEthnicity,Black,1886
2020-05,Depressive Disorders,RaceEthnicity,Hispanic,2083
2020-05,Depressive Disorders,RaceEthnicity,Multiple/Other,1789
2020-05,Depressive Disorders,RaceEthnicity,NHOPI,2061
2020-05,Depressive Disorders,RaceEthnicity,White,3317
2020-05,Depressive Disorders,Sex,All,2674
2020-05,Depressive Disorders,Sex,Female,3073
2020-05,Depressive Disorders,Sex,Male,2255
2020-05,Depressive Disorders,Total,All,2674
2020-04,Depressive Disorders,Age,12-17 years,4830
2020-04,Depressive Disorders,Age,18-34 years,2529
2020-04,Depressive Disorders,Age,35-64 years,2913
2020-04,Depressive Disorders,Age,65+ years,2615
2020-04,Depressive Disorders,Age,All,2622
2020-04,Depressive Disorders,RaceEthnicity,AI/AN,2635
2020-04,Depressive Disorders,RaceEthnicity,All,2622
2020-04,Depressive Disorders,RaceEthnicity,Asian,1278
2020-04,Depressive Disorders,RaceEthnicity,Black,1843
2020-04,Depressive Disorders,RaceEthnicity,Hispanic,1984
2020-04,Depressive Disorders,RaceEthnicity,Multiple/Other,1732
2020-04,Depressive Disorders,RaceEthnicity,NHOPI,1913
2020-04,Depressive Disorders,RaceEthnicity,White,3322
2020-04,Depressive Disorders,Sex,All,2622
2020-04,Depressive Disorders,Sex,Female,2978
2020-04,Depressive Disorders,Sex,Male,2258
2020-04,Depressive Disorders,Total,All,2622
2020-03,Depressive Disorders,Age,12-17 years,3837
2020-03,Depressive Disorders,Age,18-34 years,2113
2020-03,Depressive Disorders,Age,35-64 years,2594
2020-03,Depressive Disorders,Age,65+ years,2422
2020-03,Depressive Disorders,Age,All,2200
2020-03,Depressive Disorders,RaceEthnicity,AI/AN,2337
2020-03,Depressive Disorders,RaceEthnicity,All,2200
2020-03,Depressive Disorders,RaceEthnicity,Asian,1116
2020-03,Depressive Disorders,RaceEthnicity,Black,1490
2020-03,Depressive Disorders,RaceEthnicity,Hispanic,1595
2020-03,Depressive Disorders,RaceEthnicity,Multiple/Other,1452
2020-03,Depressive Disorders,RaceEthnicity,NHOPI,1222
2020-03,Depressive Disorders,RaceEthnicity,White,2883
2020-03,Depressive Disorders,Sex,All,2200
2020-03,Depressive Disorders,Sex,Female,2492
2020-03,Depressive Disorders,Sex,Male,1887
2020-03,Depressive Disorders,Total,All,2200
2020-02,Depressive Disorders,Age,12-17 years,3590
2020-02,Depressive Disorders,Age,18-34 years,2233
2020-02,Depressive Disorders,Age,35-64 years,2669
2020-02,Depressive Disorders,Age,65+ years,2404
